Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Product_Name,Sales,Quantity,Discount,Profit,Ship_Mode
ORD-11729,2024-02-25,2024-03-03,CUST-6594,Keith Wise,Home Office,South,Technology,Laptop,2496.16,3,0.0,556.33,Second Class
ORD-11730,2023-11-28,2023-12-02,CUST-4085,Christine Miller,Consumer,West,Furniture,Sofa,2275.77,10,0.3,0.17,Standard Class
ORD-11731,2024-03-25,2024-03-30,CUST-2030,Glenn Cruz,Consumer,East,Technology,Keyboard,4556.91,1,0.2,700.96,First Class
ORD-11732,2023-06-05,2023-06-09,CUST-3919,Omar Young,Home Office,South,Office Supplies,Folder,3298.26,1,0.0,185.79,Standard Class
ORD-11733,2024-09-10,2024-09-13,CUST-4714,Jacob Lopez,Home Office,North,Furniture,Table,1612.55,4,0.0,252.13,Second Class
ORD-11734,2023-02-05,2023-02-07,CUST-2992,Michele Sanders,Consumer,West,Furniture,Desk,4034.49,2,0.3,598.57,First Class
ORD-11735,2023-01-28,2023-02-02,CUST-4055,Michael Meza,Home Office,West,Furniture,Table,2600.13,7,0.1,589.24,Second Class
ORD-11736,2024-11-06,2024-11-12,CUST-4493,Sherri Coleman,Consumer,South,Furniture,Table,3601.3,10,0.2,564.73,Second Class
ORD-11737,2024-09-09,2024-09-14,CUST-3855,William Mueller,Consumer,East,Technology,Mouse,1149.66,10,0.1,256.84,First Class
ORD-11738,2024-03-13,2024-03-14,CUST-9311,Matthew Shelton,Corporate,North,Furniture,Table,3913.66,4,0.1,221.75,Same Day
ORD-11739,2023-07-11,2023-07-15,CUST-9156,Jennifer Miller,Consumer,South,Furniture,Chair,4538.84,9,0.3,-402.18,Second Class
ORD-11740,2023-04-13,2023-04-16,CUST-4641,James Martinez,Home Office,South,Furniture,Chair,511.38,8,0.0,45.51,Standard Class
ORD-11741,2024-05-04,2024-05-06,CUST-6313,Scott Foley,Corporate,East,Furniture,Sofa,4616.75,5,0.2,668.68,Second Class
ORD-11742,2023-06-15,2023-06-21,CUST-9328,Stacy Mayer,Consumer,North,Technology,Monitor,4898.8,4,0.1,173.46,First Class
ORD-11743,2024-11-11,2024-11-17,CUST-4016,Jennifer Guerra,Consumer,East,Furniture,Table,1743.61,10,0.1,312.7,Same Day
ORD-11744,2024-11-02,2024-11-03,CUST-7383,Emily Guerra,Consumer,West,Technology,Mouse,931.54,10,0.2,2.58,Second Class
ORD-11745,2024-05-18,2024-05-21,CUST-2712,Traci Guzman,Consumer,North,Technology,Laptop,2667.23,5,0.3,189.16,Same Day
ORD-11746,2024-10-30,2024-11-04,CUST-6307,Darren Smith DDS,Consumer,North,Office Supplies,Paper,1160.99,9,0.2,166.07,Standard Class
ORD-11747,2023-08-23,2023-08-28,CUST-8758,Donald Walton,Home Office,East,Technology,Mouse,889.08,1,0.2,103.13,Same Day
ORD-11748,2023-09-15,2023-09-20,CUST-2191,Diane Williams,Consumer,North,Technology,Keyboard,3657.88,8,0.0,513.5,First Class
ORD-11749,2024-11-20,2024-11-23,CUST-6405,Hannah Benjamin,Corporate,East,Technology,Mouse,4887.22,5,0.0,339.04,Standard Class
ORD-11750,2024-04-06,2024-04-11,CUST-9137,Derek Burns,Corporate,South,Office Supplies,Notebook,2889.64,7,0.1,426.9,Standard Class
ORD-11751,2023-06-12,2023-06-18,CUST-1244,Kaitlyn Smith,Consumer,West,Furniture,Chair,4059.79,1,0.2,-31.74,Standard Class
ORD-11752,2024-03-16,2024-03-21,CUST-7611,Matthew Martin,Corporate,West,Technology,Laptop,765.36,2,0.1,109.36,Same Day
ORD-11753,2024-03-12,2024-03-16,CUST-8927,Kathleen Price,Consumer,North,Technology,Printer,4775.36,8,0.1,88.57,Second Class
ORD-11754,2024-12-13,2024-12-18,CUST-9690,Katherine Myers,Home Office,West,Technology,Mouse,3267.13,1,0.3,456.7,Same Day
ORD-11755,2024-09-09,2024-09-10,CUST-7262,Roy Smith,Corporate,East,Furniture,Table,4206.49,4,0.2,3.17,Second Class
ORD-11756,2023-05-08,2023-05-10,CUST-1748,Anne Johnston,Consumer,North,Technology,Printer,3367.13,10,0.2,-15.41,Standard Class
ORD-11757,2023-10-17,2023-10-22,CUST-8472,Cameron Martinez,Corporate,West,Furniture,Chair,3877.49,8,0.3,-123.8,Standard Class
ORD-11758,2023-11-13,2023-11-18,CUST-8131,Angel Kline,Corporate,West,Office Supplies,Notebook,25.93,7,0.3,-0.03,First Class
ORD-11759,2023-07-26,2023-07-30,CUST-6694,Adam Gray,Corporate,North,Office Supplies,Stapler,2973.57,5,0.0,460.75,First Class
ORD-11760,2023-08-14,2023-08-18,CUST-4263,Daniel Yoder,Consumer,West,Furniture,Chair,134.81,4,0.2,3.87,First Class
ORD-11761,2024-10-12,2024-10-17,CUST-6867,Daniel Estrada,Consumer,West,Office Supplies,Stapler,3089.96,8,0.3,-247.91,Second Class
ORD-11762,2023-07-03,2023-07-06,CUST-6730,Tina Flores,Consumer,South,Furniture,Table,266.74,6,0.3,21.27,Second Class
ORD-11763,2023-03-22,2023-03-29,CUST-6144,Ashley Foley,Home Office,East,Furniture,Sofa,3378.62,7,0.2,29.37,First Class
ORD-11764,2023-09-11,2023-09-14,CUST-6413,Shaun Strong,Corporate,East,Office Supplies,Stapler,1756.43,5,0.3,113.05,Second Class
ORD-11765,2024-09-09,2024-09-14,CUST-5007,Cheryl Johnson,Home Office,South,Furniture,Bookshelf,3932.11,5,0.0,585.41,First Class
ORD-11766,2023-09-28,2023-09-29,CUST-9615,Tristan Perez,Home Office,South,Furniture,Desk,2265.43,4,0.2,383.47,Second Class
ORD-11767,2024-05-03,2024-05-09,CUST-4580,Robert Michael,Home Office,East,Technology,Laptop,2974.74,9,0.3,-202.06,Standard Class
ORD-11768,2024-12-08,2024-12-10,CUST-2886,Jennifer Wheeler,Corporate,North,Technology,Monitor,535.98,1,0.3,-36.3,Same Day
ORD-11769,2024-10-07,2024-10-13,CUST-7763,Mrs. Kaitlyn Ellis MD,Corporate,East,Furniture,Bookshelf,4498.2,9,0.2,-8.19,Same Day
ORD-11770,2023-02-13,2023-02-16,CUST-5557,Sue Wu,Home Office,West,Office Supplies,Pen,4298.53,3,0.0,477.6,First Class
ORD-11771,2023-01-29,2023-01-31,CUST-6828,Heather Lambert,Consumer,South,Furniture,Chair,758.94,10,0.1,107.5,Standard Class
ORD-11772,2024-09-01,2024-09-05,CUST-4118,Dennis Barron,Corporate,East,Technology,Mouse,1679.93,7,0.2,138.08,Same Day
ORD-11773,2023-09-25,2023-10-01,CUST-6906,Christopher Jackson,Home Office,East,Technology,Printer,4700.8,2,0.1,1109.84,Second Class
ORD-11774,2024-07-09,2024-07-14,CUST-7078,Daniel Armstrong,Consumer,South,Furniture,Bookshelf,1994.81,4,0.0,135.89,First Class
ORD-11775,2023-09-12,2023-09-14,CUST-6079,Joseph Perry,Corporate,East,Technology,Monitor,4147.49,3,0.1,34.72,Second Class
ORD-11776,2024-11-10,2024-11-14,CUST-7810,Dawn Cummings,Home Office,West,Furniture,Sofa,1055.4,2,0.0,132.26,Standard Class
ORD-11777,2023-10-15,2023-10-19,CUST-1821,Alexis Mcdaniel,Consumer,North,Technology,Printer,3961.52,6,0.1,563.61,Same Day
ORD-11778,2023-11-06,2023-11-08,CUST-6218,Carla Bass,Consumer,South,Furniture,Bookshelf,340.77,5,0.1,84.64,Second Class
ORD-11779,2024-09-16,2024-09-19,CUST-7916,Melissa Schneider,Corporate,East,Office Supplies,Paper,4737.3,3,0.1,965.3,Second Class
ORD-11780,2024-06-16,2024-06-18,CUST-4830,Peter Cox,Consumer,South,Furniture,Bookshelf,3654.57,3,0.1,183.68,Standard Class
ORD-11781,2023-01-11,2023-01-13,CUST-1359,Samantha Arias,Consumer,South,Technology,Keyboard,2018.34,2,0.1,103.14,First Class
ORD-11782,2024-01-09,2024-01-16,CUST-1175,Kerry Kim,Corporate,West,Furniture,Sofa,2216.05,2,0.3,212.36,Second Class
ORD-11783,2023-02-28,2023-03-02,CUST-5554,Rebecca Duran,Home Office,East,Furniture,Desk,3057.61,6,0.1,686.93,Second Class
ORD-11784,2024-07-23,2024-07-30,CUST-5232,Laura Dixon,Corporate,South,Technology,Laptop,4708.98,3,0.1,864.94,Second Class
ORD-11785,2023-10-31,2023-11-04,CUST-2115,Julia Taylor,Home Office,North,Technology,Monitor,1368.85,3,0.0,111.92,Standard Class
ORD-11786,2024-01-18,2024-01-19,CUST-8198,Anthony Peterson,Home Office,West,Furniture,Table,4788.91,3,0.2,-177.05,First Class
ORD-11787,2024-12-08,2024-12-12,CUST-6261,Aaron Carter,Corporate,West,Office Supplies,Folder,2323.6,2,0.3,140.69,Standard Class
ORD-11788,2024-01-04,2024-01-10,CUST-9873,Christopher Perez,Consumer,West,Office Supplies,Folder,4679.86,3,0.2,-175.44,Second Class
ORD-11789,2023-11-21,2023-11-26,CUST-1657,Frank Molina,Home Office,East,Office Supplies,Stapler,3152.03,6,0.0,299.35,Same Day
ORD-11790,2024-05-12,2024-05-14,CUST-4074,Regina Beck,Corporate,North,Furniture,Desk,1423.1,5,0.1,336.97,Second Class
ORD-11791,2024-06-09,2024-06-10,CUST-4861,George Smith,Home Office,East,Technology,Monitor,440.99,1,0.0,80.58,Same Day
ORD-11792,2024-05-11,2024-05-14,CUST-1590,Russell Burton,Home Office,South,Office Supplies,Folder,268.98,2,0.3,30.6,Second Class
ORD-11793,2023-07-02,2023-07-07,CUST-6215,Jessica Downs,Home Office,North,Furniture,Chair,2947.03,10,0.2,364.29,Same Day
ORD-11794,2023-09-13,2023-09-15,CUST-8444,Teresa Arroyo,Consumer,South,Technology,Monitor,894.0,8,0.3,77.88,Standard Class
ORD-11795,2024-11-26,2024-11-29,CUST-5270,Mrs. Taylor Caldwell,Home Office,West,Furniture,Bookshelf,765.27,2,0.3,-42.83,Second Class
ORD-11796,2023-10-29,2023-11-01,CUST-8255,Dr. Cameron Newman MD,Consumer,East,Technology,Laptop,3467.93,4,0.1,846.32,Same Day
ORD-11797,2023-01-22,2023-01-29,CUST-3723,James Horton,Consumer,East,Office Supplies,Folder,2908.95,6,0.0,342.5,Same Day
ORD-11798,2024-04-03,2024-04-07,CUST-5216,Benjamin Kelley,Home Office,South,Office Supplies,Paper,375.43,6,0.1,73.96,Same Day
ORD-11799,2023-10-02,2023-10-04,CUST-8411,Cody Jacobs,Corporate,West,Furniture,Table,816.59,10,0.2,43.71,First Class
ORD-11800,2023-03-24,2023-03-28,CUST-6722,Monica Frazier,Home Office,North,Technology,Monitor,4562.0,10,0.1,20.0,Second Class
ORD-11801,2023-10-20,2023-10-21,CUST-2168,Chloe Farrell,Corporate,West,Office Supplies,Pen,158.33,6,0.1,5.97,Second Class
ORD-11802,2023-09-08,2023-09-12,CUST-3525,Joshua Swanson,Home Office,West,Technology,Monitor,2965.23,6,0.3,-124.1,Second Class
ORD-11803,2023-03-19,2023-03-22,CUST-5246,Karen Garcia,Home Office,North,Office Supplies,Paper,3327.12,3,0.0,525.24,First Class
ORD-11804,2023-02-11,2023-02-12,CUST-5466,Damon Adams,Home Office,South,Technology,Monitor,1039.72,2,0.1,170.18,Second Class
ORD-11805,2023-06-27,2023-07-04,CUST-2249,Amanda Mcmahon,Corporate,East,Technology,Laptop,900.37,3,0.0,258.8,Standard Class
ORD-11806,2024-02-16,2024-02-19,CUST-1138,Brett Joseph,Consumer,North,Office Supplies,Paper,2700.87,7,0.3,91.68,First Class
ORD-11807,2023-05-17,2023-05-24,CUST-1015,Luke Lynch,Consumer,West,Furniture,Desk,2695.42,7,0.2,531.55,Second Class
ORD-11808,2024-05-06,2024-05-08,CUST-6139,James Mcdaniel,Home Office,East,Office Supplies,Folder,4579.52,8,0.3,272.8,Same Day
ORD-11809,2023-05-02,2023-05-07,CUST-8132,Elizabeth Robbins,Home Office,South,Office Supplies,Stapler,1423.21,7,0.2,204.61,Second Class
ORD-11810,2023-07-03,2023-07-04,CUST-4167,Jacob Anderson,Consumer,North,Furniture,Table,576.73,3,0.3,58.92,First Class
ORD-11811,2023-04-26,2023-04-29,CUST-8956,Brian Palmer,Home Office,North,Office Supplies,Notebook,246.45,3,0.2,20.45,Standard Class
ORD-11812,2024-06-23,2024-06-24,CUST-3635,Amy Myers,Home Office,South,Furniture,Desk,2243.64,7,0.2,210.55,Standard Class
ORD-11813,2023-01-22,2023-01-28,CUST-3754,Sarah Williams,Home Office,North,Office Supplies,Folder,119.11,4,0.3,0.66,Standard Class
ORD-11814,2024-02-10,2024-02-12,CUST-2578,Raymond Stokes,Consumer,East,Technology,Keyboard,4682.51,3,0.2,-7.74,Standard Class
ORD-11815,2023-01-02,2023-01-05,CUST-3651,Antonio Patton,Corporate,South,Furniture,Table,1365.36,9,0.1,187.68,Standard Class
ORD-11816,2024-03-22,2024-03-24,CUST-4721,Kathryn Park,Consumer,South,Technology,Mouse,2002.58,7,0.1,411.85,Same Day
ORD-11817,2023-03-27,2023-04-01,CUST-6508,Diana Bennett,Home Office,North,Office Supplies,Pen,1088.16,8,0.3,136.05,Same Day
ORD-11818,2023-04-22,2023-04-23,CUST-2218,Joseph Jones,Consumer,South,Technology,Mouse,2285.28,4,0.3,86.93,Second Class
ORD-11819,2024-06-04,2024-06-10,CUST-4666,Daniel Woods,Corporate,South,Technology,Monitor,3590.14,3,0.0,783.57,Same Day
ORD-11820,2024-12-18,2024-12-19,CUST-7652,Albert Stevens,Corporate,West,Office Supplies,Folder,3647.05,2,0.3,-68.05,Same Day
ORD-11821,2024-07-05,2024-07-10,CUST-2645,Tammy Johnson,Home Office,East,Technology,Laptop,2124.01,6,0.1,3.33,Second Class
ORD-11822,2023-04-30,2023-05-04,CUST-9243,Maria Erickson,Home Office,North,Technology,Printer,654.63,10,0.3,91.08,First Class
ORD-11823,2023-11-03,2023-11-06,CUST-9150,Lisa Torres,Consumer,North,Office Supplies,Stapler,2906.19,9,0.1,393.08,Second Class
ORD-11824,2024-09-18,2024-09-25,CUST-6798,Mariah Jordan,Home Office,North,Office Supplies,Stapler,1896.81,7,0.3,172.48,Second Class
ORD-11825,2023-08-17,2023-08-22,CUST-5470,Chelsea Serrano,Home Office,West,Furniture,Sofa,1036.62,10,0.1,89.0,Standard Class
ORD-11826,2024-10-04,2024-10-08,CUST-3338,Michaela Richardson,Home Office,West,Furniture,Bookshelf,4435.24,10,0.0,715.24,Same Day
ORD-11827,2024-07-29,2024-07-30,CUST-8492,Jeffrey Saunders,Corporate,West,Office Supplies,Paper,333.39,8,0.3,7.04,First Class
ORD-11828,2023-03-19,2023-03-24,CUST-4170,Terry Garrison,Home Office,East,Office Supplies,Paper,3434.21,10,0.2,176.54,Standard Class
ORD-11829,2024-08-18,2024-08-23,CUST-9736,Christine Glover,Consumer,West,Furniture,Sofa,1227.81,8,0.2,1.92,First Class
ORD-11830,2024-09-11,2024-09-13,CUST-9433,Cristina Dalton,Corporate,North,Office Supplies,Folder,159.21,5,0.2,-7.57,First Class
ORD-11831,2024-04-14,2024-04-15,CUST-7499,Kristen Kaufman,Corporate,East,Technology,Laptop,4181.76,1,0.1,416.58,Standard Class
ORD-11832,2023-04-17,2023-04-24,CUST-4628,Samantha Baxter,Consumer,South,Technology,Printer,912.12,9,0.2,36.16,Standard Class
ORD-11833,2024-04-30,2024-05-03,CUST-2736,Diane Johnson,Home Office,East,Furniture,Sofa,1539.5,9,0.1,238.18,Same Day
ORD-11834,2023-02-18,2023-02-19,CUST-4487,Amber Wright,Consumer,East,Technology,Laptop,763.9,8,0.2,136.59,Same Day
ORD-11835,2023-01-18,2023-01-21,CUST-7347,Brittany Lopez,Corporate,North,Office Supplies,Stapler,527.08,10,0.2,58.64,First Class
ORD-11836,2024-08-06,2024-08-07,CUST-9235,Brenda Sanchez,Corporate,North,Office Supplies,Pen,4130.83,9,0.2,239.58,Standard Class
ORD-11837,2023-07-28,2023-08-01,CUST-7100,Tina Webb,Home Office,North,Office Supplies,Stapler,826.74,1,0.0,64.69,Standard Class
ORD-11838,2024-09-01,2024-09-02,CUST-7445,Jared Ryan,Corporate,East,Technology,Keyboard,4596.29,5,0.2,-78.68,First Class
ORD-11839,2023-02-09,2023-02-13,CUST-3322,Jessica Silva,Consumer,North,Furniture,Desk,4513.89,7,0.2,-39.68,First Class
ORD-11840,2024-03-11,2024-03-18,CUST-3920,Carol Arnold,Consumer,South,Furniture,Desk,2994.84,8,0.1,236.16,Standard Class
ORD-11841,2023-01-31,2023-02-03,CUST-9174,Erik Harris,Corporate,West,Office Supplies,Notebook,1672.29,4,0.2,100.16,Same Day
ORD-11842,2024-09-07,2024-09-11,CUST-6345,Joshua Barrett,Consumer,North,Furniture,Desk,1457.1,6,0.2,144.72,Second Class
ORD-11843,2023-10-22,2023-10-25,CUST-6696,Paul Smith,Consumer,North,Office Supplies,Pen,1576.45,8,0.0,460.89,Second Class
ORD-11844,2023-07-09,2023-07-10,CUST-2113,Thomas Reyes,Home Office,West,Office Supplies,Folder,300.66,4,0.3,-20.47,Second Class
ORD-11845,2023-10-05,2023-10-10,CUST-9938,Daniel Mills,Home Office,South,Office Supplies,Pen,3173.87,8,0.3,-192.77,First Class
ORD-11846,2024-08-21,2024-08-27,CUST-6001,James Wells,Consumer,East,Office Supplies,Paper,3567.58,6,0.2,-25.89,Second Class
ORD-11847,2024-09-21,2024-09-22,CUST-8350,Timothy Cooper,Consumer,North,Office Supplies,Paper,524.99,2,0.2,37.96,First Class
ORD-11848,2023-04-05,2023-04-08,CUST-8343,Darrell Cole,Corporate,East,Technology,Printer,4261.36,1,0.2,115.6,First Class
ORD-11849,2023-11-01,2023-11-05,CUST-9665,Mark Rodgers,Home Office,East,Furniture,Table,3828.14,4,0.2,547.79,Standard Class
ORD-11850,2023-10-24,2023-10-31,CUST-4328,Aaron Bryan,Consumer,East,Furniture,Chair,1794.91,5,0.3,-90.0,Second Class
ORD-11851,2023-08-11,2023-08-15,CUST-2362,Michael Green,Consumer,South,Furniture,Desk,2680.89,4,0.1,83.65,Second Class
ORD-11852,2024-06-09,2024-06-13,CUST-9290,Benjamin Brown,Home Office,South,Office Supplies,Folder,4593.85,3,0.3,615.97,Standard Class
ORD-11853,2024-07-22,2024-07-26,CUST-4013,Virginia Watson,Corporate,North,Furniture,Table,2410.0,8,0.1,5.81,First Class
ORD-11854,2024-11-07,2024-11-09,CUST-6364,Karen Noble,Home Office,South,Technology,Laptop,2236.95,5,0.3,-40.98,Same Day
ORD-11855,2024-12-03,2024-12-07,CUST-4080,William Anderson,Corporate,East,Office Supplies,Notebook,525.61,10,0.0,73.09,Same Day
ORD-11856,2024-08-29,2024-09-05,CUST-7512,Felicia Holland,Home Office,North,Furniture,Chair,3681.4,8,0.3,491.02,First Class
ORD-11857,2024-10-06,2024-10-13,CUST-8045,Eugene Obrien,Corporate,East,Technology,Monitor,4071.89,3,0.2,701.04,Standard Class
ORD-11858,2024-06-29,2024-07-04,CUST-6575,Brandon Barr,Corporate,South,Office Supplies,Folder,2884.08,1,0.0,225.08,Standard Class
ORD-11859,2023-03-29,2023-04-03,CUST-7710,Monica Small,Home Office,East,Office Supplies,Pen,4166.65,6,0.1,99.17,First Class
ORD-11860,2024-11-17,2024-11-22,CUST-8500,Christine Mccarthy,Home Office,East,Technology,Keyboard,1961.51,9,0.2,205.59,Same Day
ORD-11861,2024-12-28,2025-01-02,CUST-6710,Jose Garcia,Home Office,South,Technology,Printer,4555.98,6,0.3,-81.33,Standard Class
ORD-11862,2024-04-18,2024-04-24,CUST-9827,Ross Avery,Home Office,North,Office Supplies,Notebook,912.17,2,0.3,78.72,Second Class
ORD-11863,2024-04-18,2024-04-19,CUST-6376,Gina Phelps,Home Office,East,Furniture,Desk,2711.43,10,0.3,338.06,First Class
ORD-11864,2023-06-13,2023-06-18,CUST-7409,Jessica Carlson,Home Office,North,Furniture,Chair,3953.74,4,0.3,95.23,Standard Class
ORD-11865,2024-07-03,2024-07-04,CUST-2342,Kelly Valdez,Home Office,South,Technology,Monitor,3198.21,4,0.2,441.34,Same Day
ORD-11866,2023-01-24,2023-01-30,CUST-3734,Terry Anderson,Consumer,West,Office Supplies,Notebook,1390.01,6,0.0,377.91,Same Day
ORD-11867,2024-08-22,2024-08-24,CUST-4621,Tammie Obrien,Corporate,North,Office Supplies,Notebook,1864.62,3,0.3,244.55,First Class
ORD-11868,2023-01-13,2023-01-20,CUST-6216,Jenna Osborne,Consumer,South,Office Supplies,Folder,2701.54,1,0.3,379.02,Same Day
ORD-11869,2024-06-29,2024-07-01,CUST-8771,Nicole Vaughn,Corporate,South,Technology,Laptop,626.87,4,0.0,32.98,First Class
ORD-11870,2024-12-07,2024-12-12,CUST-6375,Amy Miller,Home Office,North,Furniture,Chair,1231.88,7,0.0,238.36,Standard Class
ORD-11871,2024-04-17,2024-04-19,CUST-7561,Kimberly Craig,Consumer,East,Technology,Keyboard,1652.15,3,0.2,5.03,Same Day
ORD-11872,2024-12-07,2024-12-10,CUST-9350,Rachel Ferguson,Home Office,West,Technology,Mouse,3792.48,3,0.3,-304.47,Second Class
ORD-11873,2024-10-03,2024-10-06,CUST-9921,Michael Cherry MD,Corporate,West,Technology,Keyboard,1225.13,10,0.0,276.98,Standard Class
ORD-11874,2024-01-31,2024-02-07,CUST-7153,Emily Reed,Consumer,West,Furniture,Bookshelf,2262.81,4,0.0,481.22,Second Class
ORD-11875,2023-09-10,2023-09-14,CUST-1697,Melissa Sandoval,Home Office,South,Furniture,Bookshelf,3953.47,2,0.0,573.09,Second Class
ORD-11876,2024-03-07,2024-03-14,CUST-7196,Bethany Day,Corporate,North,Furniture,Sofa,924.92,1,0.1,125.95,First Class
ORD-11877,2023-09-20,2023-09-21,CUST-7753,Robin Boone,Consumer,North,Technology,Keyboard,901.9,2,0.3,91.82,Standard Class
ORD-11878,2024-10-12,2024-10-15,CUST-7710,Jessica Jones,Corporate,North,Office Supplies,Stapler,4795.32,6,0.1,401.32,First Class
ORD-11879,2023-08-08,2023-08-09,CUST-5326,Robert Evans,Consumer,West,Technology,Laptop,960.77,9,0.0,80.55,Same Day
ORD-11880,2023-09-23,2023-09-29,CUST-5433,Kevin Pittman,Corporate,North,Technology,Mouse,688.92,9,0.0,79.79,Second Class
ORD-11881,2023-02-15,2023-02-19,CUST-9114,Heather Johnson,Corporate,East,Office Supplies,Paper,3975.35,1,0.3,174.05,Standard Class
ORD-11882,2024-06-05,2024-06-09,CUST-5417,Diana Sanchez,Corporate,East,Office Supplies,Pen,882.2,9,0.2,162.87,Standard Class
ORD-11883,2024-05-17,2024-05-18,CUST-8430,Eric Barrett,Corporate,South,Office Supplies,Pen,4159.17,6,0.3,-274.73,Standard Class
ORD-11884,2024-01-28,2024-02-04,CUST-5439,Stephen Combs,Home Office,North,Office Supplies,Stapler,4034.1,9,0.0,997.27,Second Class
ORD-11885,2023-07-30,2023-08-04,CUST-8698,Bonnie Stewart,Corporate,East,Furniture,Table,2961.43,9,0.0,523.62,Second Class
ORD-11886,2023-09-15,2023-09-16,CUST-4810,Jose Kidd,Home Office,North,Office Supplies,Pen,1087.96,5,0.3,13.47,Standard Class
ORD-11887,2024-10-14,2024-10-21,CUST-7867,Robert Robertson MD,Consumer,South,Office Supplies,Notebook,4711.56,6,0.1,603.85,Second Class
ORD-11888,2023-03-11,2023-03-17,CUST-3791,Matthew Johnson,Consumer,North,Furniture,Table,1756.43,3,0.0,493.48,Standard Class
ORD-11889,2023-10-14,2023-10-15,CUST-1322,Lisa Green,Consumer,West,Office Supplies,Paper,2262.05,3,0.0,264.96,First Class
ORD-11890,2023-09-03,2023-09-10,CUST-2233,Lisa Smith,Consumer,West,Technology,Printer,1091.16,5,0.2,217.64,First Class
ORD-11891,2024-07-25,2024-07-29,CUST-3474,Maurice Adams,Home Office,West,Technology,Monitor,738.11,5,0.3,-68.61,First Class
ORD-11892,2024-05-22,2024-05-29,CUST-5891,Amber Calderon,Consumer,South,Office Supplies,Stapler,1039.34,3,0.2,-31.67,First Class
ORD-11893,2023-04-21,2023-04-26,CUST-1845,Joshua Oneill,Consumer,South,Technology,Keyboard,4165.26,4,0.1,436.54,First Class
ORD-11894,2023-01-13,2023-01-15,CUST-9948,Melissa Cross,Corporate,West,Furniture,Desk,2169.47,7,0.1,27.26,Second Class
ORD-11895,2023-08-31,2023-09-04,CUST-7784,Savannah Mason,Home Office,South,Technology,Monitor,3899.6,1,0.2,564.89,Standard Class
ORD-11896,2024-04-21,2024-04-25,CUST-6128,Paul Knight,Consumer,North,Office Supplies,Paper,999.04,9,0.0,52.44,Standard Class
ORD-11897,2024-04-17,2024-04-19,CUST-8560,Kristin Clark,Consumer,South,Furniture,Table,700.08,10,0.0,39.55,Standard Class
ORD-11898,2024-01-25,2024-01-30,CUST-1675,Lisa Stephenson,Home Office,West,Office Supplies,Stapler,874.89,2,0.0,88.41,Standard Class
ORD-11899,2023-09-17,2023-09-20,CUST-5576,Stephen Carroll,Home Office,West,Office Supplies,Stapler,2488.16,3,0.0,139.93,Standard Class
ORD-11900,2023-01-07,2023-01-11,CUST-5207,Scott Lopez,Corporate,South,Furniture,Chair,2856.01,9,0.0,481.21,Same Day
ORD-11901,2023-05-15,2023-05-17,CUST-6907,Gregory Jones,Consumer,North,Technology,Monitor,4128.76,5,0.2,677.97,Same Day
